username,timestamp,comment
@Salud_CZ4,2016-10-14T22:24:04.000Z,dd13d09 participa en la realizacion de minga de limpieza  en los exteriores del hospital israel quinteros paredes de pajan
@juanpamf2013,2016-09-21T03:33:59.000Z,esto es un logro y reconocimiento significativo a todos mis companeros del hospital israel quinteros paredes para con el pueblo de pajan 
@Manish_Pajan,2016-09-10T16:23:16.000Z,heard a first hand account of a senior executive turned away from 3 hospitals before being advised a home stay
@Salud_CZ4,2016-04-06T17:43:33.000Z,personal del hospital de pajan y del distrito 13d09 realizan bailoterapia por dia de la actividad fisica
@bdkkmeched,2015-11-13T16:30:11.000Z,pajan memang kena pergi hospital bahagia cepat 2 
@Manish_Pajan,2015-11-13T02:42:43.000Z,doctor on phone talk to you later im reaching the hospital nerd friend remembering lhospital youve reached the limit
@Salud_CZ4,2015-11-01T18:15:55.000Z,supervisiones unidades cascol y hospital iqp vacunacion el dia de hoy en centro de pajan
@PrefecturManabi,2014-07-08T16:50:11.000Z,se entregan insumos e implementos al hospital de pajan acciones conjuntas entre el prefecto y alcalde de ese canton
@kimberlysan1985,2014-06-10T13:23:08.000Z,en el pediatra con pedrito y shayla   en hospital israel quintero paredes  pajan httpfbme6wqt93r2a
@chinoverag,2014-04-04T21:41:44.000Z,sr presidente  mashirafael  queremos un pajan con los serviciosbasicosun mejor hospital para los habitantes sera posible
@Apnabaloach,2014-01-05T16:16:58.000Z,pajan puractive shia doctor azhar husain hospital sy ghar jaty huwe yazidion ki firing sy shaheeddead body dhq me hygul abbastank
@Diamzr,2013-12-20T18:03:57.000Z,tras un aborto no seguro una adolescente de pajan murio esta semana en el hospital de manta que opinan senores pro vida
@NoOjAnYa,2013-09-16T10:21:08.000Z,welcome to the earth baby  โรงพยาบาลแกลง klaeng hospital httpinstagramcompeuvlepnrj_
@AndReiTaRedrban,2013-07-12T23:33:26.000Z,mi nueva casa a partir de manaana durante 18 guardias mas sera el hospital israel quintero paredes pajan nuevociclo extramural
@pajan77,2013-01-30T16:50:10.000Z,just been at the hospital to get an xray it was weird
@cocopajan,2012-12-10T09:42:10.000Z,im at siloam hospitals manado manado sulawesi utara http4sqcomruljng
@Salud_Ec,2012-11-01T03:32:47.000Z,hospital basico israel quintero de pajan atiende emergencia las 24hrs y cuenta con 15 camas en hospitalizacion manabi
@Salud_Ec,2012-11-01T03:27:41.000Z,ministra carinavance visita hospital basico israel quintero en pajan cuenta con pediatria ginecoobstetricia medicina interna manabi
@cocopajan,2012-09-05T11:06:59.000Z,im at siloam hospital manado manado sulawesi utara http4sqcomoonvpu
@cocopajan,2012-09-03T11:10:08.000Z,im at siloam hospital manado manado sulawesi utara http4sqcomtqvklb
@cocopajan,2012-09-01T12:46:46.000Z,im at siloam hospital manado manado sulawesi utara w 3 others http4sqcomojf1bs
@cocopajan,2012-08-31T11:03:26.000Z,im at siloam hospital manado manado sulawesi utara w 4 others http4sqcomrtjifv
@cocopajan,2012-08-30T01:48:51.000Z,im at siloam hospital manado manado sulawesi utara http4sqcomnxpzr1
@Manish_Pajan,2012-07-23T05:29:28.000Z,first uddhav now shotgun sinha in lilavati hospital im told only difference is no teeming crowds outside and smooth traffic
@PittFauzi,2012-07-07T04:15:21.000Z,ni epic rt  shafizisa   isepunye  aminfiqry  pittfauzi  hjb__  capajan  pajan lahir kat hospital tp time kecik ilang kat gereja hahaha
@cocopajan,2012-06-01T10:15:07.000Z,im at siloam hospital http4sqcomk1naph
@cocopajan,2012-05-31T15:58:27.000Z,im at siloam hospital http4sqcomllf1lp
@lcorralesc,2012-02-16T13:55:42.000Z,jueves espiritual buen dia a todos extranando mi hospital de pajan y a ud  karen2838  buena guardia
@Ed_PayaMd,2012-02-10T01:41:39.000Z,que ni se vaya la luz en pajan pq en este hospital a oscuras aqui si me lleva el diablo o
@Ed_PayaMd,2012-01-13T10:39:03.000Z,por dios ome ya de pie ni el agua helada me quita este sueno to pajans city guardia hospital basico iqp q no llueva
@Ed_PayaMd,2012-01-09T17:47:27.000Z,a sonar en vela lo que suenan los poetas guardia musical hospital pajan la musica ayuda a sanar corazones por ende cuerpos y mentes
@Ed_PayaMd,2012-01-04T23:03:16.000Z,y hablando del nawi 21 de enero tengo guardia pago 100 pa quien me la haga hospital basico pajan
@Ed_PayaMd,2011-12-22T22:16:34.000Z,no me quejo una bonita guardia en hospital pajan ratos libres pa escuchar a pepe aguilar manana san viernes de aki hasta el 31
@LaDataEc,2024-06-19T19:52:33.000Z,estamos aqui para cuidarte las 24 horas del dia    tuviste un accidente problemas en tu salud acude de emergencia a nuestra unidad medica hospital holistico energia y vida cuida de ti en todo momento  estamos ubicados en el km 30 de la via rocafuertetosagua en la
@Salud_CZ4,2024-06-07T18:51:54.000Z,rocafuerte  con el objetivo de conmemorar el dia mundial sin tabaco personal de hospital natalia huerta de niemes del distrito 13d12 de  salud_cz4   y  estudiantes de medicina de la  utmmanabi  organizaron una casa abierta relativa al tema  elnuevoecuadorresuelve
@Santo_VH,2024-06-07T17:44:03.000Z, la violencia gana campo al interior del colegio vicente rocafuerte de guayaquil un estudiante apunalo a otro la victima fue llevada al hospital mientras el agresor fue detenido por la policia ocurrio este viernes 7062024
@lizardonava97,2024-06-06T00:56:53.000Z,cual salud en el hospital de rocafuerte llevan un ano sin poder comprar jabon para bano porque los inservibles de ustedes no saben ejecutar presupuesto
@Salud_CZ4,2024-05-30T16:38:39.000Z,rocafuerte  con la ayuda de la empresa privada manabi emergency training center se realiza capacitacion de soporte vital basico a medicos residentes de nombramiento del hospital natalia huerta de niemes del distrito 13d12 de  salud_cz4   elnuevoecuadorresuelve
@Salud_CZ4,2024-05-17T19:50:52.000Z,rocafuerte  personal del hospital basico natalia huerta de niemes del distrito 13d12 de  salud_ec  se realiza jornada de capacitacion sobre  la normativa esamyn elnuevoecuador
@Salud_CZ4,2024-05-16T20:33:16.000Z,elnuevoecuador  gestion fenomeno socioeconomico economico de las drogas de  salud_cz4  dicto taller sobre estrategias de prevencion para el consumo de sustancias dirigido al personal de salud del hospital natalia huerta nieves del canton rocafuerte
@calejo171992,2024-05-14T16:28:36.000Z,hoy ocurrio un milagro en el hospital huerta de niemes de rocafuerte 
@Salud_CZ4,2024-05-08T16:08:00.000Z,elnuevoecuador  con motivo del dia mundial de la higiene de manos el personal del hospital basico natalia huerta de niemes del distrito 13d12 en rocafuerte  realiza la actividades conmemorativas a la fecha
@ImbaburaHoy,2024-04-16T14:00:53.000Z,urgente  actualizamos la informacion del accidente de transito de esta manana lamentando informar que una mujer que circulaba por la vereda de la calle rocafuerte en ibarra  fue llevada al hospital donde por la gravedad de sus heridas fallecio
@HGFOrellana,2024-03-22T01:22:42.000Z,elnuevoecuador  gina perez directora del hospital general francisco de orellana participo en la rendiciondecuentas2023 de la coordinacion zonal dos salud misma que se realizo en la parroquia nuevo rocafuerte canton aguarico de la provincia de orellana
@Salud_CZ2,2024-02-21T14:56:36.000Z,aguarico i en la comunidad martinica perteneciente a la parroquia nuevo rocafuerte personal del hospital basico franklin tello brinda atencion medica integral a los moradores del sector con atencion odontologica control de nino sano charlas de promocion y entrega de toldos
@Salud_CZ2,2024-02-20T14:55:23.000Z,aguarico i en la parroquia nuevo rocafuerte personal de salud del hospital franklin tello realiza actividades extramurales donde brinda atencion integral a pacientes cronicos en pesquisa de tension arterial y de glucosa en sangre elnuevoecuador
@Salud_CZ4,2024-02-05T16:32:00.000Z,rocafuerte  hospital natalia huerta de niemes de  salud_ec  cuenta con lactario para madres lactactes de la institucion en la inauguracion participaron kryss ajila y jorge sanchez directora distrital 13d12 y director del hopsital  respectivamente
@MuisneAlcaldia,2024-01-30T18:23:57.000Z, alcaldia prioriza trabajos en la calle manabi donde esta ubicado el hospital carlos del pozo melgar y la ue  vicente rocafuerte la alcaldesa yuri colorado ha urgido a que se aceleren los trabajos para garantizar un acceso mas fluido de las ambulancias al hospital 
@Acess_Ec,2024-01-29T21:00:00.000Z,estoesecuador  habilitamos una ambulancia  de soporte vital avanzado perteneciente al hospital basico natalia huerta de niemes del canton rocafuerte provincia de manabi evaluamos que cumpla los parametros que garanticen una atencion de calidad  somosacess
@LaVozdeManabiEc,2023-11-19T04:50:33.000Z, cronicaroja   una persona fue asesinada en las calles12 de marzo  y rocafuerte hospital verdi cevallos balda en portoviejo la noche del sabado 18 de noviembre
@calejo171992,2023-11-14T16:44:36.000Z,en el hospital de rocafuerte prefieren hacer pasar a un senor con dolor de cabeza que a 7 ninos con diarrea algunos con fiebre y malestar y el guardia pasa haciendo video llamada
@Salud_CZ4,2023-11-08T15:27:58.000Z,rocafuerte tatiana mendoza directora distrital 23d12 de  salud_ec  y jorge sanchez director del hospital natalia huerta de niemes reciben de  salud_cz4  equipamiento de electrocardiogramas y control de signos vitales para las unidades de salud de rocafuerte y tosagua
@Salud_CZ4,2023-10-26T19:16:08.000Z,rocafuerte tatiana mendoza directora distrital 13d12 de  salud_ec  junto a jorge sanchez director del hospital basico natalia huerta de niemes y el equipo de promocion realizaron una casa abierta para conmemorar el dia de la alimentacion
@SebasSotoC,2023-10-14T12:43:05.000Z,hahaha o sea que en el ecuador antes del 2007 no habia el hospital del nino carreteras para viajar a cualquier parte del pais escuelas como el vic rocafuerte si nano correa invento el ecuador ya pidele un hijo tambien borrego sopa te encantan los narcos y politico ladrones
@Salud_CZ4,2023-10-05T21:20:04.000Z,rocafuerte  personal de los establecimientos de salud y del hospital natalia huerta de niemes del distrito 13d12 de  salud_ec  realizaron casa abierta en coordinacion con  educacionz4_ec  para conmemorar la semana andina de prevencion del embarazo en ninas y adolescentes
@Salud_CZ2,2023-10-05T20:01:21.000Z,aguarico  personal del hospital basico franklin tello a traves de actividades extramurales en la comunidad alta florencia de la parroquia nuevo rocafuerte brinda atencion odontologica charla sobre una buena salud  oral y toma de medidas antropometricas salud_ec
@ramon_yofre,2023-07-20T06:19:06.000Z,nuestro accionar como concejales no se limita fuimos parte de una labor social en el hospital natalia huerta de niemes del canton rocafuerte servir para ser mejores jmoreira2020  waltermelo20  moreiramelva  jekamenendez yosoyelconcejaldelpueblo  soymontubio 
@ramon_yofre,2023-07-20T05:07:38.000Z,nuestro accionar como concejales no se limita fuimos parte de una labor social en el hospital natalia huerta de niemes del canton rocafuerte servir para ser mejores mashirafael  luisagonzalezec  ecuarauz  jpv_ec  leoorlandoa yosoyelconcejaldelpueblo  soymontubio 
@Salud_CZ4,2023-05-08T22:09:12.000Z,rocafuerte  personal de hospital basico natalia huerta de niemes de  salud_ec  realizo casa abierta con el tema de lavado de manos dirigido a los usuarios que asisten al area de la consulta externa emergencia y personal administrativo
@HInfectologia,2023-05-04T02:10:49.000Z,como parte de las acciones de vinculacion con la comunidad representantes del comite de control de infecciones de  hinfectologia  de  salud_ec  promovio en unidad educativa vicente rocafuerte habitos de salud preventiva a traves de la correcta higiene de manos cruzadaporlasalud
@hojas_raul,2023-05-01T03:23:54.000Z,quien tras el percance fue llevada de manera urgente junto con sus hijos al hospital de rocafuerte donde los galenos comprobaron que no tenia signos vitales   sus hijos se mantienen hospitalizados 22
@QuitoNoticias1,2023-04-30T22:49:05.000Z, atencion  el periodista holguer guerrero dice que la medica cristina oviedo habria fallecido en este fatal accidente de transito sus dos ninos estan en el hospital de rocafuerte
@HolguerEC,2023-04-30T22:01:27.000Z,reportellamingo que da a conocer que la medica cristina oviedo habria fallecido en este fatal accidente de transito en el hospital de rocafuerte sus dos ninos estan en el nasocomio pasen la voz por favor   salud_ec  tiemporealec
@Salud_CZ4,2023-04-24T20:56:02.000Z,cruzadaporlasalud  como parte de la agenda en territorio cecilia guillen titular de  salud_cz4  recorrio el distrito rocafuertetosagua y el hospital natalia huerta de  salud_ec  constatado el funcionamiento de rayos x ecografo examenes de laboratorio entre otros servicios
@HardVincentRock,2023-04-19T15:07:52.000Z,el presidente de la republica esta siendo atendido en el hospital militar en quito hospital publico
@Salud_CZ4,2023-02-10T22:13:15.000Z,rocafuerte  directora del hospital natalia huerta de niemes  valeria briones del distrito 13d12 de  salud_ec  recibe donacion de medicina por parte del club de leones de rocafuerte   juntosporlasalud
@Salud_CZ4,2023-02-08T15:47:11.000Z,rocafuerte  personal del hospital natalia huerta de niemes  del distrito 13d12 de  salud_ec  capacita  a funcionarios sobre el plan de calidad y el manejo clinico de mordeduras de serpiente y escorpion juntosporlasalud
@maldiguillo,2023-02-04T13:39:41.000Z,el arco de la reina esta en otro lugar en la calle garcia moreno y rocafuerte y une el monasterio de el carmen alto con el antiguo hospital san juan de dios
